,name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,max_i_ka,df,parallel,type,in_service,coords
1945,52987116,,2917,2318,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553699.0, 146143.0), (553701.029892, 146141.697885)]"
1946,52987076,,3486,2313,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553699.0, 146143.0), (553699.479455, 146140.562096)]"
1947,43972940,,2390,1791,0.01,0.2466,0.082,0.015110841974070288,0.308,1.0,1,cs,True,"[(553661.9175140001, 145984.01613499998), (553651.6089999999, 145978.251)]"
1948,52980492,,3495,2349,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553749.0, 145987.0), (553746.250139, 145988.154064)]"
1949,43972801,,1511,2349,0.018,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(553741.71, 145960.543), (553746.250139, 145988.154064)]"
1950,43991810,,1894,928,0.116,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(553745.22185, 146035.726929), (553807.377, 146034.568)]"
1951,43895681,,2104,928,0.02,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553824.573631, 146024.177071), (553807.377, 146034.568)]"
1952,43905660,,739,1470,0.007,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553823.0160000001, 145986.638), (553827.527, 145988.961)]"
1953,43824984,,1061,1470,0.017,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553822.488, 146004.196), (553827.527, 145988.961)]"
1954,52987108,,3503,2317,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553699.0, 146143.0), (553697.927813, 146139.425425)]"
1955,52118098,,2934,2101,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553827.0, 146024.0), (553830.109914, 146021.741468)]"
1956,43949818,,1682,1006,0.008,2.1181,0.105,0.01382273259439772,0.065,1.0,1,cs,True,"[(553692.875, 145984.81), (553689.61, 145987.828)]"
1957,52838196,,2929,2202,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553594.0, 146078.0), (553597.310434, 146075.930966)]"
1958,52987068,,3479,2312,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553699.0, 146143.0), (553704.13222, 146143.970528)]"
1959,52980484,,3485,2348,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553749.0, 145987.0), (553747.750866, 145983.603982)]"
1960,43992681,,2314,1046,0.043,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(553702.581289, 146142.834378), (553700.41, 146112.013)]"
1961,43825600,,1470,1538,0.017,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553827.527, 145988.961), (553833.532, 145970.80800000002)]"
1962,43950477,,516,1138,0.023,2.1181,0.105,0.01382273259439772,0.065,1.0,1,cs,True,"[(553633.925, 146073.354), (553626.37, 146070.201)]"
1963,52958636,,2919,2391,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553666.0, 145988.0), (553673.513955, 145988.483408)]"
1964,52987092,,3501,2315,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553699.0, 146143.0), (553694.82623, 146137.153328)]"
1965,43916012,,857,931,0.006,0.8409,0.086,0.006140710822281632,0.122,1.0,1,cs,True,"[(553831.433, 145955.212), (553835.316, 145956.49300000002)]"
1966,43914907,,2203,555,0.003,0.8409,0.086,0.006140710822281632,0.122,1.0,1,cs,True,"[(553598.143991, 146073.947983), (553606.025, 146071.836)]"
1967,52101646,,2912,1888,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553740.0, 146034.0), (553745.22185, 146035.726929)]"
1968,44038296,,2101,567,0.005,1.3306,0.09,0.006900129764882415,0.093,1.0,1,cs,True,"[(553830.109914, 146021.741468), (553837.3910000001, 146024.145)]"
1969,43994081,,1777,1190,0.003,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553824.757, 145975.985), (553828.27, 145977.14)]"
1970,52987052,,3494,2310,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553699.0, 146143.0), (553691.439315, 146140.250475)]"
1971,44014997,,662,739,0.014,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(553814.415, 145982.00400000002), (553823.0160000001, 145986.638)]"
1972,43915939,,533,1237,0.008,0.8409,0.086,0.006140710822281632,0.122,1.0,1,cs,True,"[(553683.928, 146032.626), (553688.014, 146028.50699999998)]"
1973,52958628,,2928,2390,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553666.0, 145988.0), (553661.9175140001, 145984.01613499998)]"
1974,52101678,,2927,1892,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553740.0, 146034.0), (553745.22185, 146035.726929)]"
1975,52987084,,3481,2314,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553699.0, 146143.0), (553702.581289, 146142.834378)]"
1976,52980500,,3493,2350,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553749.0, 145987.0), (553744.749329, 145992.70439600002)]"
1977,52987044,,3496,2309,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553699.0, 146143.0), (553694.952882, 146142.824375)]"
1978,52838212,,3506,2204,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553594.0, 146078.0), (553596.477221, 146077.91313)]"
1979,43996931,,1889,1254,0.001,0.0871,0.079,0.003898419935870849,0.418,1.0,1,cs,True,"[(553745.22185, 146035.726929), (553752.274, 146039.12300000002)]"
1980,43907686,,1581,687,0.055,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553808.791, 146050.436), (553793.385, 146096.315)]"
1981,201827747,,2000,2938,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553824.62551, 146145.245923), (553822.0, 146146.0)]"
1982,201835960,,2000,1685,0.068,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(553824.62551, 146145.245923), (553862.296, 146165.014)]"
1983,43903664,,1210,1685,0.004,2.1181,0.094,0.00691136629719886,0.075,1.0,1,cs,True,"[(553864.613, 146166.919), (553862.296, 146165.014)]"
1984,43966600,,1416,2219,0.09,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(553854.325, 146235.586), (553816.514676, 146201.14129)]"
1985,43842540,,1416,1577,0.016,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(553854.325, 146235.586), (553856.44, 146237.697)]"
1986,43896246,,2105,1581,0.019,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553824.862318, 146023.297992), (553808.791, 146050.436)]"
1987,43894557,,729,622,0.015,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553833.6, 146256.545), (553835.63, 146258.552)]"
1988,43896102,,729,974,0.04,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553833.6, 146256.545), (553851.7660000001, 146238.655)]"
1989,43896000,,729,1729,0.034,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553833.6, 146256.545), (553810.012, 146280.64800000002)]"
1990,183029711,,2488,1729,0.079,0.154,0.071,3.1830988618379066,0.375,1.0,1,cs,True,"[(553815.897205, 146324.880953), (553810.012, 146280.64800000002)]"
1991,201827783,,2004,2942,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553826.190248, 146146.532581), (553822.0, 146146.0)]"
1992,43885295,,830,1484,0.037,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553755.0, 146217.337), (553768.288, 146176.926)]"
1993,43876536,,830,901,0.041,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553755.0, 146217.337), (553746.947, 146241.827)]"
1994,214665386,,2211,2939,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553816.514676, 146201.14129), (553812.0, 146198.0)]"
1995,43825086,,669,828,0.014,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553734.038, 146205.456), (553749.1460000001, 146217.468)]"
1996,43907537,,1515,828,0.011,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553752.543, 146207.661), (553749.1460000001, 146217.468)]"
1997,43907714,,803,828,0.019,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553744.801, 146230.015), (553749.1460000001, 146217.468)]"
1998,201835965,,968,2002,0.043,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(553842.32, 146165.749), (553829.320401, 146149.106453)]"
1999,201827765,,2949,2002,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553822.0, 146146.0), (553829.320401, 146149.106453)]"
2000,43905646,,968,1332,0.018,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553842.32, 146165.749), (553839.946, 146168.644)]"
2001,43907471,,1515,1692,0.01,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553752.543, 146207.661), (553756.529, 146196.152)]"
2002,43906287,,1355,1692,0.007,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553748.944, 146193.605), (553756.529, 146196.152)]"
2003,43907399,,1085,1692,0.015,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553761.236, 146182.559), (553756.529, 146196.152)]"
2004,214665496,,2220,2945,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553816.514676, 146201.14129), (553812.0, 146198.0)]"
2005,43907547,,499,1108,0.01,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553765.084, 146171.445), (553762.894, 146177.771)]"
2006,43907701,,505,1108,0.001,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553762.168, 146179.86800000002), (553762.894, 146177.771)]"
2007,43924983,,499,2218,0.069,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(553765.084, 146171.445), (553816.514676, 146201.14129)]"
2008,214665441,,2215,2946,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553816.514676, 146201.14129), (553812.0, 146198.0)]"
2009,214588425,,1352,1024,0.001,3.5639,0.112,0.018421777081068968,0.05,1.0,1,cs,True,"[(553851.8470000001, 146215.307), (553853.307, 146216.686)]"
2010,44025702,,1789,1024,0.001,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553854.7239999999, 146215.274), (553853.307, 146216.686)]"
2011,214588426,,1352,531,0.001,3.5639,0.112,0.018421777081068968,0.05,1.0,1,cs,True,"[(553851.8470000001, 146215.307), (553850.4770000001, 146214.012)]"
2012,43906916,,1785,1003,0.012,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553777.7579999999, 146156.49300000002), (553773.649, 146155.09)]"
2013,43907141,,1232,1003,0.008,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553771.318, 146162.031), (553773.649, 146155.09)]"
2014,201827810,,2936,2007,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553822.0, 146146.0), (553821.496407, 146142.67291400002)]"
2015,201835665,,924,2007,0.019,0.2466,0.082,0.015110841974070288,0.308,1.0,1,cs,True,"[(553823.875, 146131.298), (553821.496407, 146142.67291400002)]"
2016,43907117,,1294,872,0.025,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553777.656, 146143.155), (553785.272, 146120.476)]"
2017,43907239,,1453,872,0.01,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553790.346, 146105.367), (553785.272, 146120.476)]"
2018,43825614,,539,872,0.007,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553773.341, 146116.497), (553785.272, 146120.476)]"
2019,43966850,,1012,1351,0.003,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553811.754, 146137.284), (553813.02, 146135.736)]"
2020,214665306,,2207,2948,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553816.514676, 146201.14129), (553812.0, 146198.0)]"
2021,43968561,,1568,2205,0.072,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553851.189, 146218.803), (553816.514676, 146201.14129)]"
2022,201835659,,1610,2005,0.013,0.2466,0.082,0.015110841974070288,0.308,1.0,1,cs,True,"[(553831.378, 146137.003), (553823.060644, 146143.95916)]"
2023,43885858,,1610,1302,0.01,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553831.378, 146137.003), (553839.034, 146143.297)]"
2024,43824607,,633,2210,0.051,0.1119,0.041,0.002252134162914104,0.459,1.0,1,cs,True,"[(553814.9920000001, 146224.976), (553816.514676, 146201.14129)]"
2025,43906749,,1652,1294,0.012,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553781.832, 146144.512), (553777.656, 146143.155)]"
2026,43824942,,1003,1294,0.018,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553773.649, 146155.09), (553777.656, 146143.155)]"
2027,43894922,,1390,924,0.005,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553825.2760000001, 146129.581), (553823.875, 146131.298)]"
2028,52112578,,3112,2488,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553812.0, 146321.0), (553815.897205, 146324.880953)]"
2029,43907451,,1085,505,0.003,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553761.236, 146182.559), (553762.168, 146179.86800000002)]"
2030,201827801,,2006,2954,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553818.366268, 146140.099054), (553822.0, 146146.0)]"
2031,201834478,,2006,2207,0.167,0.154,0.071,3.1830988618379066,0.375,1.0,1,cs,True,"[(553818.366268, 146140.099054), (553816.514676, 146201.14129)]"
2032,43824958,,1236,957,0.004,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553850.6170000001, 146166.547), (553852.573, 146164.112)]"
2033,43907533,,1232,1086,0.007,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553771.318, 146162.031), (553760.8960000001, 146158.56)]"
2034,43907641,,1232,869,0.001,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553771.318, 146162.031), (553770.536, 146164.361)]"
2035,201835971,,2003,1289,0.028,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(553825.80718, 146146.21759), (553835.385, 146154.854)]"
2036,43950672,,996,1289,0.003,2.1181,0.105,0.01382273259439772,0.065,1.0,1,cs,True,"[(553834.5970000001, 146155.816), (553835.385, 146154.854)]"
2037,201827774,,2003,2944,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553825.80718, 146146.21759), (553822.0, 146146.0)]"
2038,43824609,,802,2211,0.055,0.1119,0.041,0.002252134162914104,0.459,1.0,1,cs,True,"[(553776.216, 146190.24300000002), (553816.514676, 146201.14129)]"
2039,43923872,,1128,2214,0.154,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(553822.298, 146135.45), (553816.514676, 146201.14129)]"
2040,201835671,,1128,2008,0.013,0.2466,0.082,0.015110841974070288,0.308,1.0,1,cs,True,"[(553822.298, 146135.45), (553819.931244, 146141.385907)]"
2041,201827819,,2937,2008,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553822.0, 146146.0), (553819.931244, 146141.385907)]"
2042,201836782,,1351,2009,0.034,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(553813.02, 146135.736), (553822.008231, 146143.093779)]"
2043,201827828,,2941,2009,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553822.0, 146146.0), (553822.008231, 146143.093779)]"
2044,43842968,,901,1477,0.009,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(553746.947, 146241.827), (553748.235, 146242.261)]"
2045,43884848,,901,1573,0.007,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553746.947, 146241.827), (553745.216, 146247.08800000002)]"
2046,43885442,,595,1573,0.02,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553757.7289999999, 146258.428), (553745.216, 146247.08800000002)]"
2047,183020337,,2620,2080,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553778.0, 146288.0), (553776.476855, 146286.343942)]"
2048,44025703,,1445,2220,0.04,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553840.471, 146208.027), (553816.514676, 146201.14129)]"
2049,201832436,,723,2215,0.058,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(553775.039, 146166.28), (553816.514676, 146201.14129)]"
2050,201836788,,957,2001,0.047,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(553852.573, 146164.112), (553827.755767, 146147.819881)]"
2051,214665419,,2213,2951,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553816.514676, 146201.14129), (553812.0, 146198.0)]"
2052,43907440,,612,803,0.016,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553738.928, 146246.973), (553744.801, 146230.015)]"
2053,214665452,,2216,2963,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553816.514676, 146201.14129), (553812.0, 146198.0)]"
2054,43825934,,869,2216,0.07,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(553770.536, 146164.361), (553816.514676, 146201.14129)]"
2055,43907315,,687,1453,0.01,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553793.385, 146096.315), (553790.346, 146105.367)]"
2056,201835456,,952,2004,0.073,0.245,0.071,3.1830988618379066,0.281,1.0,1,cs,True,"[(553873.759, 146177.02800000002), (553826.190248, 146146.532581)]"
2057,43921701,,952,2206,0.111,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(553873.759, 146177.02800000002), (553816.514676, 146201.14129)]"
2058,214665529,,2221,2960,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553816.514676, 146201.14129), (553812.0, 146198.0)]"
2059,214665295,,2206,2965,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553816.514676, 146201.14129), (553812.0, 146198.0)]"
2060,214665485,,2219,2966,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553816.514676, 146201.14129), (553812.0, 146198.0)]"
2061,214665364,,2209,2943,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553816.514676, 146201.14129), (553812.0, 146198.0)]"
2062,214665353,,2208,2958,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553816.514676, 146201.14129), (553812.0, 146198.0)]"
2063,183029884,,2080,612,0.083,0.154,0.071,3.1830988618379066,0.375,1.0,1,cs,True,"[(553776.476855, 146286.343942), (553738.928, 146246.973)]"
2064,214665474,,2218,2967,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553816.514676, 146201.14129), (553812.0, 146198.0)]"
2065,214665205,,2205,2952,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553816.514676, 146201.14129), (553812.0, 146198.0)]"
2066,52926340,,2916,2105,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553827.0, 146024.0), (553824.862318, 146023.297992)]"
2067,214665463,,2217,2968,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553816.514676, 146201.14129), (553812.0, 146198.0)]"
2068,43966603,,974,2213,0.09,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(553851.7660000001, 146238.655), (553816.514676, 146201.14129)]"
2069,201827756,,2001,2970,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553827.755767, 146147.819881), (553822.0, 146146.0)]"
2070,44025701,,1024,1568,0.001,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553853.307, 146216.686), (553851.189, 146218.803)]"
2071,201827792,,2005,2964,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553823.060644, 146143.95916), (553822.0, 146146.0)]"
2072,214665375,,2210,2956,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553816.514676, 146201.14129), (553812.0, 146198.0)]"
2073,43851703,,1243,2208,0.058,3.5639,0.112,0.018421777081068968,0.05,1.0,1,cs,True,"[(553823.039, 146226.762), (553816.514676, 146201.14129)]"
2074,43924121,,1484,2217,0.062,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(553768.288, 146176.926), (553816.514676, 146201.14129)]"
2075,214665430,,2214,2971,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553816.514676, 146201.14129), (553812.0, 146198.0)]"
2076,43923686,,867,998,0.078,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554125.519, 145999.422), (554073.438, 145975.612)]"
2077,43884784,,1944,998,0.116,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553984.996828, 145941.778276), (554073.438, 145975.612)]"
2078,43894133,,867,748,0.012,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(554125.519, 145999.422), (554119.412, 146004.52)]"
2079,43895635,,624,748,0.038,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(554126.081, 146015.406), (554119.412, 146004.52)]"
2080,43993592,,912,1281,0.015,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554185.106, 146068.26), (554177.671, 146070.87699999998)]"
2081,43922626,,1665,1068,0.026,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554158.765, 146045.163), (554146.369, 146030.684)]"
2082,214552913,,637,2433,0.046,0.0435,0.04,0.0019492099679354244,0.752,1.0,1,cs,True,"[(554135.21, 145988.28), (554153.9590609999, 146002.182169)]"
2083,43922848,,1281,1665,0.038,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554177.671, 146070.87699999998), (554158.765, 146045.163)]"
2084,43921862,,1068,1634,0.004,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554146.369, 146030.684), (554140.89, 146021.923)]"
2085,43852850,,1068,1306,0.003,1.3306,0.09,0.006900129764882415,0.093,1.0,1,cs,True,"[(554146.369, 146030.684), (554140.233, 146035.786)]"
2086,43922284,,638,867,0.031,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554135.0229999999, 146010.804), (554125.519, 145999.422)]"
2087,43922894,,638,2427,0.01,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554135.0229999999, 146010.804), (554153.9590609999, 146002.182169)]"
2088,52114098,,3187,1944,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553981.0, 145938.0), (553984.996828, 145941.778276)]"
2089,214551869,,2426,2975,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554153.9590609999, 146002.182169), (554150.0, 146006.0)]"
2090,214551924,,2429,2973,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554153.9590609999, 146002.182169), (554150.0, 146006.0)]"
