[GENERAL]
DATE=March 15, 2017 at 16:18:13
CYME_VERSION=7.20
CYMDIST_REVISION=05

[SI]

[CABLE]
FORMAT_CABLE=ID,R1,R0,X1,X0,B1,B0,Amps,Amps_1,Amps_2,Amps_3,Amps_4,WithstandRating,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,RatedLevel,PositiveSequenceShuntConductance,ZeroSequenceShuntConductance,LockImpedance,Manufacturer,Standard,CableType,NumberOfGroundingConductors,ArmorOuterDiameter,OverallDiameter,ConcentricNeutralBeforeSheath,UserDefinedImpedances,Frequency,Temperature,ImpedancesNote,Favorite,Flags,Comments
M-PALT-150-AL-10 KV,0.240000,0.240000,0.096000,0.096000,109.900000,109.900000,270.000000,270.000000,270.000000,270.000000,270.000000,300.000000,,,,,,10.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-XKN-K-240,0.160000,0.000000,0.075000,0.000000,243.380000,0.000000,380.000000,380.000000,380.000000,418.000000,418.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-GKT-F-120-17KV,0.192000,0.192000,0.116000,0.116000,95.002000,95.002000,334.000000,334.000000,334.000000,367.000000,367.000000,300.000000,,,,,,17.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-TRI-70,0.310000,0.310000,0.109000,0.109000,81.640000,81.640000,170.000000,170.000000,170.000000,170.000000,170.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-C-50-AL,0.693200,1.127000,0.327100,1.239000,3.544000,1.500000,265.000000,265.000000,265.000000,265.000000,265.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-BT-150,0.100000,0.000000,0.100000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-TRI-50,0.448000,0.448000,0.116000,0.116000,72.220000,72.220000,140.000000,140.000000,140.000000,140.000000,140.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-BT-120,0.100000,0.000000,0.100000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-TT-50-AL,0.666000,0.666000,0.131000,0.131000,0.000000,0.000000,180.000000,180.000000,180.000000,180.000000,180.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-P-16-AL,2.218000,0.000000,0.097000,0.000000,230.650000,0.000000,65.000000,65.000000,65.000000,65.000000,65.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-TT-185,0.114200,1.000000,0.080000,1.000000,768.380000,1.000000,310.000000,310.000000,310.000000,360.000000,360.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-G-50,0.493000,0.493000,0.134000,0.134000,67.824000,67.824000,202.000000,202.000000,202.000000,222.000000,222.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-C-70-AL,0.479200,0.864000,0.316800,1.111000,3.664000,1.500000,330.000000,330.000000,330.000000,330.000000,330.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-P-120,0.177000,0.000000,0.085000,0.000000,348.310000,0.000000,245.000000,245.000000,245.000000,245.000000,245.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-PPB-70-20KV,0.310000,0.310000,0.109000,0.109000,81.640000,81.640000,170.000000,170.000000,170.000000,170.000000,170.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-TDC-16-EP,1.330600,0.000000,0.090000,0.000000,461.310000,0.000000,80.000000,80.000000,80.000000,93.000000,93.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-PHT-120-AD,0.291900,0.434000,0.403000,1.494000,2.852000,1.300000,445.000000,445.000000,445.000000,445.000000,445.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-T-2X240-AL,0.072500,0.000000,0.038000,0.000000,1633.020000,0.000000,540.000000,540.000000,540.000000,626.000000,626.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,2,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-TO-25,1.536300,0.000000,0.086000,0.000000,154.510000,0.000000,90.000000,90.000000,90.000000,90.000000,90.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-T-24X150+8X95,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,8,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-BT-240,0.100000,0.000000,0.100000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-T-120,0.177000,0.000000,0.080000,0.000000,696.620000,0.000000,245.000000,245.000000,245.000000,284.000000,284.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
EP-T-6,3.563900,0.000000,0.112000,0.000000,172.790000,0.000000,50.000000,50.000000,50.000000,50.000000,50.000000,300.000000,,,,,,0.230000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-PHT-167-AL-AC,0.233000,0.375000,0.392800,1.483000,2.930000,1.300000,425.000000,425.000000,425.000000,425.000000,425.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-PUR-2X240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,2,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-XDMZ-Z-95+32-CU-AL,0.241000,0.241000,0.119000,0.119000,78.540000,78.540000,299.000000,299.000000,299.000000,329.000000,329.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-T-3X120+95,0.059000,0.000000,0.036700,0.000000,2090.000000,0.000000,735.000000,735.000000,735.000000,852.000000,852.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,3,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-GKT-F-35,0.662000,0.662000,0.105700,0.105700,80.750000,80.750000,120.000000,120.000000,120.000000,120.000000,120.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-GKT-F-25,0.927000,0.927000,0.148000,0.148000,57.680000,57.680000,146.000000,146.000000,146.000000,161.000000,161.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-T-150-AL,0.238400,0.000000,0.078000,0.000000,772.830000,0.000000,225.000000,225.000000,225.000000,261.000000,261.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-GKT-FF-95,0.246000,0.246000,0.119000,0.119000,84.780000,84.780000,299.000000,299.000000,299.000000,329.000000,329.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-C-4+6,1.579000,0.000000,0.370600,0.000000,3.106000,0.000000,125.000000,125.000000,125.000000,125.000000,125.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-X-2X95-AL,0.204900,0.000000,0.040000,0.000000,421.290000,0.000000,396.000000,396.000000,396.000000,436.000000,436.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,2,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-GKT-F-240,0.095000,0.095000,0.105000,0.105000,125.538000,125.538000,487.000000,487.000000,487.000000,536.000000,536.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-GKT-F-95,0.246000,0.246000,0.119000,0.119000,84.780000,84.780000,299.000000,299.000000,299.000000,329.000000,329.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
1-TRI-GKN-25-CU,0.400000,0.400000,1.400000,1.400000,0.000000,0.000000,151.000000,151.000000,151.000000,151.000000,151.000000,3549.850245,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,NEXANS,ASE / HD 603; IEC 60228,1,1,27.000000,28.000000,0,0,50.000000,25.000000,,0,0,
M-NMP-8-CU,0.415500,0.559000,0.402600,1.575000,2.858000,1.300000,305.000000,305.000000,305.000000,305.000000,305.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-XKDT-95,0.241000,0.241000,0.119000,0.119000,78.540000,78.540000,299.000000,299.000000,299.000000,329.000000,329.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
24-UNI-XKDT-95-AL,0.400000,0.400000,1.400000,1.400000,0.000000,0.000000,226.000000,226.000000,226.000000,226.000000,226.000000,13900.000000,,,,,,20.000000,0.000000,0.000000,0,NEXANS,ASE / HD 620; IEC 60502,0,1,27.000000,30.200000,0,0,50.000000,25.000000,,0,0,
B-G-2X240,0.048000,0.000000,0.040000,0.000000,486.770000,0.000000,846.000000,846.000000,846.000000,931.000000,931.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,2,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-T-6,3.563900,0.000000,0.112000,0.000000,172.790000,0.000000,50.000000,50.000000,50.000000,50.000000,50.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-TT-95-10KV,0.219000,0.219000,0.114000,0.114000,72.220000,72.220000,230.000000,230.000000,230.000000,267.000000,267.000000,300.000000,,,,,,10.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
1-TRI-GKN-95-CU,0.400000,0.400000,1.400000,1.400000,0.000000,0.000000,316.000000,316.000000,316.000000,316.000000,316.000000,13489.430932,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,NEXANS,ASE / HD 603; IEC 60228,1,1,27.000000,28.000000,0,0,50.000000,25.000000,,0,0,
1-GKN-300+100U,0.000000,0.000000,0.080000,0.000000,0.000000,0.000000,530.000000,530.000000,530.000000,530.000000,530.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-NMP-150-AD,0.236200,0.380000,0.368400,1.541000,3.140000,1.300000,515.000000,515.000000,515.000000,515.000000,515.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-GKN-K-4X150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1160.000000,1160.000000,1160.000000,1276.000000,1276.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,4,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-XDMZ-Z-50-FO,0.358000,0.000000,0.128000,0.000000,70.055000,0.000000,240.000000,240.000000,240.000000,264.000000,264.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,3,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-GKT-FF-150-20KV,0.159000,0.159000,0.113000,0.113000,101.736000,101.736000,376.000000,376.000000,376.000000,414.000000,414.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-GKN-K-3X240+80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,3,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-TT-50-10KV,0.439000,0.439000,0.128000,0.128000,59.660000,59.660000,155.000000,155.000000,155.000000,180.000000,180.000000,300.000000,,,,,,10.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-XKT-F-50,0.493000,0.493000,0.134000,0.134000,62.800000,62.800000,202.000000,202.000000,202.000000,222.000000,222.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
EP-6+5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,300.000000,,,,,,0.230000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-TT-2X185,0.057100,0.000000,0.040000,0.000000,1536.760000,0.000000,558.000000,558.000000,558.000000,647.000000,647.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,2,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-T-50_EP,0.447600,0.000000,0.083000,0.000000,565.490000,0.000000,150.000000,150.000000,150.000000,174.000000,174.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-P-16+10,1.330600,0.000000,0.099000,0.000000,230.650000,0.000000,80.000000,80.000000,80.000000,80.000000,80.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-PPB-TF-95AL,0.350000,0.350000,0.114000,0.114000,0.000000,0.000000,234.000000,234.000000,234.000000,261.000000,261.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-PPB-T-120,0.178000,0.178000,0.115000,0.115000,103.673000,103.673000,240.000000,240.000000,240.000000,240.000000,240.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-BT-50,0.100000,0.000000,0.100000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
1-TRI-GKN-150-AL,0.400000,0.400000,1.400000,1.400000,0.000000,0.000000,249.000000,249.000000,249.000000,249.000000,249.000000,13817.773339,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,NEXANS,ASE / HD 603; IEC 60228,1,1,27.000000,28.000000,0,0,50.000000,25.000000,,0,0,
M-TRI-35,0.607000,0.607000,0.121000,0.121000,65.940000,65.940000,120.000000,120.000000,120.000000,120.000000,120.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-XKT-FF-185,0.127000,0.127000,0.108000,0.108000,103.620000,103.620000,424.000000,424.000000,424.000000,466.000000,466.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-TRI-25,0.841000,0.841000,0.131000,0.131000,56.520000,56.520000,100.000000,100.000000,100.000000,100.000000,100.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-G-150,0.157900,0.000000,0.080000,0.000000,230.360000,0.000000,360.000000,360.000000,360.000000,396.000000,396.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-TT-T-120-CU,0.182000,0.182000,0.110000,0.110000,78.161000,78.161000,248.000000,248.000000,248.000000,287.000000,287.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-PPB-TF-95,0.224000,0.224000,0.103000,0.103000,94.200000,94.200000,210.000000,210.000000,210.000000,210.000000,210.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-GKN-K-2X150,0.131700,0.000000,0.039000,0.000000,460.720000,0.000000,580.000000,580.000000,580.000000,638.000000,638.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,2,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-PPB-TF-2X80,0.125000,0.125000,0.094000,0.094000,104.929100,104.929100,244.000000,244.000000,244.000000,244.000000,244.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,2,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-GKT-F-2X240,0.095000,0.095000,0.105000,0.105000,125.538000,125.538000,974.000000,974.000000,974.000000,1072.000000,1072.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,2,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-GKN-K-3X150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,3,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-XKDT-Y-150-10 KV,0.156000,0.156000,0.108000,0.108000,94.248000,94.248000,376.000000,376.000000,376.000000,414.000000,414.000000,300.000000,,,,,,10.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-BT-95,0.100000,0.000000,0.100000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
H-SIE-AéRIEN,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,300.000000,,,,,,50.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-TRI-95,0.224000,0.224000,0.103000,0.103000,94.200000,94.200000,210.000000,210.000000,210.000000,210.000000,210.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-GN-6,3.563900,0.000000,0.112000,0.000000,172.790000,0.000000,50.000000,50.000000,50.000000,50.000000,50.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-C-2X8-CU,0.197200,0.342000,0.339600,1.635000,3.403000,1.300000,508.000000,508.000000,508.000000,508.000000,508.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,2,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-GKT-F-50,0.493000,0.493000,0.134000,0.134000,67.824000,67.824000,202.000000,202.000000,202.000000,222.000000,222.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-N-50-CU,0.417600,0.562000,0.359100,1.663000,3.224000,1.200000,315.000000,315.000000,315.000000,315.000000,315.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
1-TRI-TOR-95-AL,0.400000,0.400000,1.400000,1.400000,0.000000,0.000000,200.000000,200.000000,200.000000,200.000000,200.000000,8751.256448,,,,,,1.000000,0.000000,0.000000,0,NEXANS,HD 603 / ASE,3,1,27.000000,28.000000,0,0,50.000000,25.000000,,0,0,
M-XDMZ-Z-50+27-CU-AL,0.358000,0.358000,0.128000,0.128000,70.055000,70.055000,240.000000,240.000000,240.000000,264.000000,264.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-GKT-3X240,0.032000,0.000000,0.024000,0.000000,730.150000,0.000000,1199.000000,1199.000000,1199.000000,1318.000000,1318.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,3,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-P-240+150,0.087100,0.000000,0.084000,0.000000,408.250000,0.000000,360.000000,360.000000,360.000000,360.000000,360.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-XKN-K-16,1.466200,0.000000,0.090000,0.000000,137.500000,0.000000,100.000000,100.000000,100.000000,110.000000,110.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-N-70-CU,0.289300,0.434000,0.392000,1.696000,2.900000,1.100000,395.000000,395.000000,395.000000,395.000000,395.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-PPB-T-300,0.072000,0.072000,0.102000,0.102000,141.372000,141.372000,390.000000,390.000000,390.000000,390.000000,390.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-PPB-TF-185,0.116000,0.116000,0.093000,0.093000,119.320000,119.320000,305.000000,305.000000,305.000000,305.000000,305.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
1-GKN-2X150+50U,0.060000,0.134000,0.037000,1.060000,101.500000,101.500000,720.000000,720.000000,720.000000,720.000000,720.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,2,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-PHT-227-AL-AC,0.171400,0.314000,0.383200,1.474000,3.007000,1.300000,425.000000,425.000000,425.000000,425.000000,425.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-T-2X16,0.733000,1.000000,0.045000,1.000000,275.000000,1.000000,200.000000,200.000000,200.000000,220.000000,220.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,2,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-G-185,0.125900,0.000000,0.080000,0.000000,229.040000,0.000000,410.000000,410.000000,410.000000,451.000000,451.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-TT-150-10 KV,0.142000,0.142000,0.107000,0.107000,87.920000,87.920000,289.000000,289.000000,289.000000,335.000000,335.000000,300.000000,,,,,,10.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-GKN-K-2X240 AL+150,0.077000,0.000000,0.035500,0.000000,1.000000,0.000000,674.000000,674.000000,674.000000,750.000000,750.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,2,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-P-150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-N-120-CU,0.165500,0.310000,0.375000,1.679000,3.100000,1.100000,560.000000,560.000000,560.000000,560.000000,560.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-PPB-TF-120-6KV,0.178000,0.178000,0.099000,0.099000,103.673000,103.673000,240.000000,240.000000,240.000000,240.000000,240.000000,300.000000,,,,,,6.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-TDC-185+120,0.177000,0.000000,0.080000,0.000000,696.620000,0.000000,245.000000,245.000000,245.000000,284.000000,284.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-BT-4X240,0.100000,0.000000,0.100000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,4,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-P-5,4.710000,0.000000,0.120000,0.000000,123.700000,0.000000,50.000000,50.000000,50.000000,50.000000,50.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-GKT-F-50-10KV,0.493000,0.493000,0.134000,0.134000,67.824000,67.824000,202.000000,202.000000,202.000000,222.000000,222.000000,300.000000,,,,,,10.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-C-9-CU,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,310.000000,310.000000,310.000000,310.000000,310.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-PPB-TF-80,0.268000,0.268000,0.106000,0.106000,85.422000,85.422000,182.000000,182.000000,182.000000,182.000000,182.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-T-150,0.143300,0.000000,0.080000,0.000000,772.830000,0.000000,275.000000,275.000000,275.000000,319.000000,319.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
B-G-2X150,0.693000,0.000000,0.078000,0.000000,933.050000,0.000000,410.000000,410.000000,410.000000,476.000000,476.000000,300.000000,,,,,,0.400000,0.000000,0.000000,0,,,0,2,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
M-PPB-T-150,0.144000,0.144000,0.202000,0.202000,109.900000,109.900000,270.000000,270.000000,270.000000,270.000000,270.000000,300.000000,,,,,,20.000000,0.000000,0.000000,0,,,0,1,27.000000,28.000000,0,1,-1.000000,-274.000000,,0,0,
